Fayette,DONALD J. TRUMP,RAREOVER,1387.0
Fayette,DONALD J. TRUMP,RISING STAR,1711.0
Fayette,DONALD J. TRUMP,SANDY CREEK-03,765.0
Fayette,DONALD J. TRUMP,SANDY CREEK-13,472.0
Fayette,DONALD J. TRUMP,SHAKERAG EAST,687.0
Fayette,DONALD J. TRUMP,SHAKERAG WEST,622.0
Fayette,DONALD J. TRUMP,SPRING HILL,1005.0
Fayette,DONALD J. TRUMP,STARRSMILL,1902.0
Fayette,DONALD J. TRUMP,WHITEWATER,1786.0
Fayette,DONALD J. TRUMP,WILLOW POND,1051.0
Fayette,DONALD J. TRUMP,WILLOWBEND,941.0
Fayette,DONALD J. TRUMP,WINDGATE,468.0
Fayette,DONALD J. TRUMP,WOOLSEY,1412.0
Fayette,GARY JOHNSON,ABERDEEN,44.0
Fayette,GARY JOHNSON,ANTIOCH,62.0
Fayette,GARY JOHNSON,BANKS,39.0
Fayette,GARY JOHNSON,BLACKROCK,56.0
Fayette,GARY JOHNSON,BRAELINN,60.0
Fayette,GARY JOHNSON,BROOKS,62.0
Fayette,GARY JOHNSON,CAMP CREEK,53.0
Fayette,GARY JOHNSON,DOGWOOD-03,46.0
Fayette,GARY JOHNSON,DOGWOOD-13,20.0
Fayette,GARY JOHNSON,EUROPE,36.0
Fayette,GARY JOHNSON,FAYETTEVILLE EAST,38.0
Fayette,GARY JOHNSON,FAYETTEVILLE WEST,32.0
Fayette,GARY JOHNSON,FIELDING RIDGE,117.0
Fayette,GARY JOHNSON,FLAT CREEK,65.0
Fayette,GARY JOHNSON,FLINT,27.0
Fayette,GARY JOHNSON,HARPS CROSSING,29.0
Fayette,GARY JOHNSON,HOPEFUL,44.0
Fayette,GARY JOHNSON,JEFF DAVIS,44.0
Fayette,GARY JOHNSON,KEDRON,87.0
Fayette,GARY JOHNSON,KENWOOD,16.0
Fayette,GARY JOHNSON,MCINTOSH,73.0
Fayette,GARY JOHNSON,MORNING CREEK,51.0
Fayette,GARY JOHNSON,MURPHY,68.0
Fayette,GARY JOHNSON,OAK GROVE,55.0
Fayette,GARY JOHNSON,OAK RIDGE,40.0
Fayette,GARY JOHNSON,RAREOVER,76.0
Fayette,GARY JOHNSON,RISING STAR,123.0
Fayette,GARY JOHNSON,SANDY CREEK-03,53.0
Fayette,GARY JOHNSON,SANDY CREEK-13,20.0
Fayette,GARY JOHNSON,SHAKERAG EAST,53.0
Fayette,GARY JOHNSON,SHAKERAG WEST,43.0
Fayette,GARY JOHNSON,SPRING HILL,63.0
Fayette,GARY JOHNSON,STARRSMILL,76.0
Fayette,GARY JOHNSON,WHITEWATER,88.0
Fayette,GARY JOHNSON,WILLOW POND,72.0
Fayette,GARY JOHNSON,WILLOWBEND,80.0
Fayette,GARY JOHNSON,WINDGATE,39.0
Fayette,GARY JOHNSON,WOOLSEY,53.0
Fayette,HILLARY CLINTON,ABERDEEN,338.0
Fayette,HILLARY CLINTON,ANTIOCH,423.0
Fayette,HILLARY CLINTON,BANKS,491.0
Fayette,HILLARY CLINTON,BLACKROCK,1215.0
Fayette,HILLARY CLINTON,BRAELINN,278.0
Fayette,HILLARY CLINTON,BROOKS,194.0
Fayette,HILLARY CLINTON,CAMP CREEK,382.0
Fayette,HILLARY CLINTON,DOGWOOD-03,409.0
Fayette,HILLARY CLINTON,DOGWOOD-13,199.0
Fayette,HILLARY CLINTON,EUROPE,1903.0
Fayette,HILLARY CLINTON,FAYETTEVILLE EAST,634.0
Fayette,HILLARY CLINTON,FAYETTEVILLE WEST,489.0
Fayette,HILLARY CLINTON,FIELDING RIDGE,789.0
Fayette,HILLARY CLINTON,FLAT CREEK,491.0
Fayette,HILLARY CLINTON,FLINT,562.0
Fayette,HILLARY CLINTON,HARPS CROSSING,359.0
Fayette,HILLARY CLINTON,HOPEFUL,731.0
Fayette,HILLARY CLINTON,JEFF DAVIS,985.0
Fayette,HILLARY CLINTON,KEDRON,899.0
Fayette,HILLARY CLINTON,KENWOOD,519.0
Fayette,HILLARY CLINTON,MCINTOSH,714.0
Fayette,HILLARY CLINTON,MORNING CREEK,1088.0
Fayette,HILLARY CLINTON,MURPHY,883.0
Fayette,HILLARY CLINTON,OAK GROVE,266.0
Fayette,HILLARY CLINTON,OAK RIDGE,777.0
Fayette,HILLARY CLINTON,RAREOVER,550.0
Fayette,HILLARY CLINTON,RISING STAR,643.0
Fayette,HILLARY CLINTON,SANDY CREEK-03,1208.0
Fayette,HILLARY CLINTON,SANDY CREEK-13,415.0
Fayette,HILLARY CLINTON,SHAKERAG EAST,316.0
Fayette,HILLARY CLINTON,SHAKERAG WEST,271.0
Fayette,HILLARY CLINTON,SPRING HILL,1029.0
Fayette,HILLARY CLINTON,STARRSMILL,525.0
Fayette,HILLARY CLINTON,WHITEWATER,616.0
Fayette,HILLARY CLINTON,WILLOW POND,785.0
Fayette,HILLARY CLINTON,WILLOWBEND,370.0
Fayette,HILLARY CLINTON,WINDGATE,225.0
Fayette,HILLARY CLINTON,WOOLSEY,313.0
Floyd,DONALD J. TRUMP,ALTO PARK,1480.0
Floyd,DONALD J. TRUMP,ARMUCHEE,654.0
Floyd,DONALD J. TRUMP,BARKERS,1196.0
Floyd,DONALD J. TRUMP,CAVE SPRING,709.0
Floyd,DONALD J. TRUMP,CHULIO,591.0
Floyd,DONALD J. TRUMP,EAST LINDALE,1595.0
Floyd,DONALD J. TRUMP,EAST ROME,1164.0
Floyd,DONALD J. TRUMP,ETOWAH,2444.0
Floyd,DONALD J. TRUMP,EVERETT SPRINGS,237.0
Floyd,DONALD J. TRUMP,FLOYD SPRINGS,977.0
Floyd,DONALD J. TRUMP,FOSTER'S MILL,491.0
Floyd,DONALD J. TRUMP,GARDEN LAKES,824.0
Floyd,DONALD J. TRUMP,GLENWOOD,1444.0
Floyd,DONALD J. TRUMP,HOWELL,810.0
Floyd,DONALD J. TRUMP,MT ALTO NORTH,1384.0
Floyd,DONALD J. TRUMP,MT ALTO SOUTH,1338.0
Floyd,DONALD J. TRUMP,NORTH CAROLINA,789.0
Floyd,DONALD J. TRUMP,NORTH ROME,906.0
Floyd,DONALD J. TRUMP,RIVERSIDE,351.0
Floyd,DONALD J. TRUMP,SOUTH ROME,156.0
Floyd,DONALD J. TRUMP,TEXAS VALLEY,464.0
Floyd,DONALD J. TRUMP,TOWN ROME,855.0
Floyd,DONALD J. TRUMP,VANNS VALLEY,310.0
Floyd,DONALD J. TRUMP,WATTERS,1706.0
Floyd,DONALD J. TRUMP,WEST LINDALE,1239.0
Floyd,GARY JOHNSON,ALTO PARK,68.0
Floyd,GARY JOHNSON,ARMUCHEE,22.0
Floyd,GARY JOHNSON,BARKERS,40.0
Floyd,GARY JOHNSON,CAVE SPRING,26.0
Floyd,GARY JOHNSON,CHULIO,28.0
Floyd,GARY JOHNSON,EAST LINDALE,63.0
Floyd,GARY JOHNSON,EAST ROME,89.0
Floyd,GARY JOHNSON,ETOWAH,77.0
Floyd,GARY JOHNSON,EVERETT SPRINGS,7.0
Floyd,GARY JOHNSON,FLOYD SPRINGS,27.0
Floyd,GARY JOHNSON,FOSTER'S MILL,13.0
Floyd,GARY JOHNSON,GARDEN LAKES,50.0
Floyd,GARY JOHNSON,GLENWOOD,71.0
Floyd,GARY JOHNSON,HOWELL,14.0
Floyd,GARY JOHNSON,MT ALTO NORTH,84.0
Floyd,GARY JOHNSON,MT ALTO SOUTH,82.0
Floyd,GARY JOHNSON,NORTH CAROLINA,21.0
Floyd,GARY JOHNSON,NORTH ROME,52.0
Floyd,GARY JOHNSON,RIVERSIDE,24.0
Floyd,GARY JOHNSON,SOUTH ROME,27.0
Floyd,GARY JOHNSON,TEXAS VALLEY,13.0
Floyd,GARY JOHNSON,TOWN ROME,56.0
Floyd,GARY JOHNSON,VANNS VALLEY,15.0
Floyd,GARY JOHNSON,WATTERS,66.0
Floyd,GARY JOHNSON,WEST LINDALE,49.0
Floyd,HILLARY CLINTON,ALTO PARK,442.0
Floyd,HILLARY CLINTON,ARMUCHEE,122.0
Floyd,HILLARY CLINTON,BARKERS,185.0
Floyd,HILLARY CLINTON,CAVE SPRING,223.0
Floyd,HILLARY CLINTON,CHULIO,120.0
Floyd,HILLARY CLINTON,EAST LINDALE,483.0
Floyd,HILLARY CLINTON,EAST ROME,1019.0
Floyd,HILLARY CLINTON,ETOWAH,613.0
Floyd,HILLARY CLINTON,EVERETT SPRINGS,40.0
Floyd,HILLARY CLINTON,FLOYD SPRINGS,119.0
Floyd,HILLARY CLINTON,FOSTER'S MILL,76.0
Floyd,HILLARY CLINTON,GARDEN LAKES,381.0
Floyd,HILLARY CLINTON,GLENWOOD,381.0
Floyd,HILLARY CLINTON,HOWELL,90.0
Floyd,HILLARY CLINTON,MT ALTO NORTH,1005.0
Floyd,HILLARY CLINTON,MT ALTO SOUTH,832.0
Floyd,HILLARY CLINTON,NORTH CAROLINA,168.0
Floyd,HILLARY CLINTON,NORTH ROME,844.0
Floyd,HILLARY CLINTON,RIVERSIDE,128.0
Floyd,HILLARY CLINTON,SOUTH ROME,497.0
Floyd,HILLARY CLINTON,TEXAS VALLEY,61.0
Floyd,HILLARY CLINTON,TOWN ROME,670.0
Floyd,HILLARY CLINTON,VANNS VALLEY,96.0
Floyd,HILLARY CLINTON,WATTERS,262.0
Floyd,HILLARY CLINTON,WEST LINDALE,302.0
Forsyth,DONALD J. TRUMP,01 Big Creek,7101.0
Forsyth,DONALD J. TRUMP,02 Brandywine,1856.0
Forsyth,DONALD J. TRUMP,03 Browns Bridge-7,2110.0
Forsyth,DONALD J. TRUMP,03 Browns Bridge-9,2752.0
Forsyth,DONALD J. TRUMP,04 Chestatee,3451.0
Forsyth,DONALD J. TRUMP,05 Coal Mountain,2772.0
Forsyth,DONALD J. TRUMP,06 Crossroads,3159.0
Forsyth,DONALD J. TRUMP,07 Cumming,1361.0
Forsyth,DONALD J. TRUMP,08 Mashburn,4231.0
Forsyth,DONALD J. TRUMP,10 Midway-7,8550.0
Forsyth,DONALD J. TRUMP,10 Midway-9,17.0
Forsyth,DONALD J. TRUMP,15 Heardsville-7,18.0
Forsyth,DONALD J. TRUMP,15 Heardsville-9,4079.0
Forsyth,DONALD J. TRUMP,16 Otwell-7,4484.0
Forsyth,DONALD J. TRUMP,16 Otwell-9,1110.0
Forsyth,DONALD J. TRUMP,19 Old Atlanta,2568.0
Forsyth,DONALD J. TRUMP,21 South Forsyth,5637.0
Forsyth,DONALD J. TRUMP,25 Windermere,3735.0
Forsyth,DONALD J. TRUMP,27 Concord,4729.0
Forsyth,DONALD J. TRUMP,29 Polo,6131.0
Forsyth,GARY JOHNSON,01 Big Creek,481.0
Forsyth,GARY JOHNSON,02 Brandywine,193.0
Forsyth,GARY JOHNSON,03 Browns Bridge-7,152.0
Forsyth,GARY JOHNSON,03 Browns Bridge-9,105.0
Forsyth,GARY JOHNSON,04 Chestatee,125.0
Forsyth,GARY JOHNSON,05 Coal Mountain,142.0
Forsyth,GARY JOHNSON,06 Crossroads,157.0
Forsyth,GARY JOHNSON,07 Cumming,71.0
Forsyth,GARY JOHNSON,08 Mashburn,235.0
Forsyth,GARY JOHNSON,10 Midway-7,579.0
Forsyth,GARY JOHNSON,10 Midway-9,2.0
Forsyth,GARY JOHNSON,15 Heardsville-7,1.0
Forsyth,GARY JOHNSON,15 Heardsville-9,230.0
Forsyth,GARY JOHNSON,16 Otwell-7,264.0
Forsyth,GARY JOHNSON,16 Otwell-9,54.0
Forsyth,GARY JOHNSON,19 Old Atlanta,121.0
Forsyth,GARY JOHNSON,21 South Forsyth,349.0
Forsyth,GARY JOHNSON,25 Windermere,216.0
Forsyth,GARY JOHNSON,27 Concord,231.0
Forsyth,GARY JOHNSON,29 Polo,383.0
Forsyth,HILLARY CLINTON,01 Big Creek,3393.0
Forsyth,HILLARY CLINTON,02 Brandywine,1745.0
Forsyth,HILLARY CLINTON,03 Browns Bridge-7,546.0
Forsyth,HILLARY CLINTON,03 Browns Bridge-9,464.0
Forsyth,HILLARY CLINTON,04 Chestatee,541.0
Forsyth,HILLARY CLINTON,05 Coal Mountain,666.0
Forsyth,HILLARY CLINTON,06 Crossroads,590.0
Forsyth,HILLARY CLINTON,07 Cumming,438.0
Forsyth,HILLARY CLINTON,08 Mashburn,1174.0
Forsyth,HILLARY CLINTON,10 Midway-7,2807.0
Forsyth,HILLARY CLINTON,10 Midway-9,1.0
Forsyth,HILLARY CLINTON,15 Heardsville-7,4.0
Forsyth,HILLARY CLINTON,15 Heardsville-9,775.0
Forsyth,HILLARY CLINTON,16 Otwell-7,1275.0
Forsyth,HILLARY CLINTON,16 Otwell-9,175.0
Forsyth,HILLARY CLINTON,19 Old Atlanta,1345.0
Forsyth,HILLARY CLINTON,21 South Forsyth,2418.0
Forsyth,HILLARY CLINTON,25 Windermere,1805.0
Forsyth,HILLARY CLINTON,27 Concord,860.0
Forsyth,HILLARY CLINTON,29 Polo,2440.0
Franklin,DONALD J. TRUMP,Canon,608.0
Franklin,DONALD J. TRUMP,Carnesville,1216.0
Franklin,DONALD J. TRUMP,Lavonia,963.0
Franklin,DONALD J. TRUMP,NorthEast Franklin,1276.0
Franklin,DONALD J. TRUMP,Royston,921.0
Franklin,DONALD J. TRUMP,SouthWest Franklin,1258.0
Franklin,DONALD J. TRUMP,West Franklin,812.0
Franklin,GARY JOHNSON,Canon,12.0
Franklin,GARY JOHNSON,Carnesville,20.0
Franklin,GARY JOHNSON,Lavonia,27.0
Franklin,GARY JOHNSON,NorthEast Franklin,40.0
Franklin,GARY JOHNSON,Royston,31.0
Franklin,GARY JOHNSON,SouthWest Franklin,30.0
Franklin,GARY JOHNSON,West Franklin,17.0
Franklin,HILLARY CLINTON,Canon,86.0
Franklin,HILLARY CLINTON,Carnesville,144.0
Franklin,HILLARY CLINTON,Lavonia,294.0
Franklin,HILLARY CLINTON,NorthEast Franklin,216.0
Franklin,HILLARY CLINTON,Royston,251.0
Franklin,HILLARY CLINTON,SouthWest Franklin,132.0
Franklin,HILLARY CLINTON,West Franklin,120.0
Fulton,DONALD J. TRUMP,01A,173.0
Fulton,DONALD J. TRUMP,01B,243.0
Fulton,DONALD J. TRUMP,01C,19.0
Fulton,DONALD J. TRUMP,01D,23.0
Fulton,DONALD J. TRUMP,01E,283.0
Fulton,DONALD J. TRUMP,01F,16.0
Fulton,DONALD J. TRUMP,01H,20.0
Fulton,DONALD J. TRUMP,01J,41.0
Fulton,DONALD J. TRUMP,01P,17.0
Fulton,DONALD J. TRUMP,01R,7.0
Fulton,DONALD J. TRUMP,01S,25.0
Fulton,DONALD J. TRUMP,01T,49.0
Fulton,DONALD J. TRUMP,02A,455.0
Fulton,DONALD J. TRUMP,02B,178.0
Fulton,DONALD J. TRUMP,02C,90.0
Fulton,DONALD J. TRUMP,02D,239.0
Fulton,DONALD J. TRUMP,02E,154.0
Fulton,DONALD J. TRUMP,02F1,216.0
Fulton,DONALD J. TRUMP,02F2,47.0
Fulton,DONALD J. TRUMP,02G,247.0
Fulton,DONALD J. TRUMP,02J,220.0
Fulton,DONALD J. TRUMP,02K,120.0
Fulton,DONALD J. TRUMP,02L1,552.0
Fulton,DONALD J. TRUMP,02L2,130.0
Fulton,DONALD J. TRUMP,02S,30.0
Fulton,DONALD J. TRUMP,02W,52.0
Fulton,DONALD J. TRUMP,03A,22.0
Fulton,DONALD J. TRUMP,03B,2.0
Fulton,DONALD J. TRUMP,03C,14.0
Fulton,DONALD J. TRUMP,03D,10.0
Fulton,DONALD J. TRUMP,03E,40.0
Fulton,DONALD J. TRUMP,03F,174.0
Fulton,DONALD J. TRUMP,03G,6.0
Fulton,DONALD J. TRUMP,03H,9.0
Fulton,DONALD J. TRUMP,03I,123.0
Fulton,DONALD J. TRUMP,03L,10.0
Fulton,DONALD J. TRUMP,03M,87.0
Fulton,DONALD J. TRUMP,03N,35.0
Fulton,DONALD J. TRUMP,03P1A,243.0
Fulton,DONALD J. TRUMP,03P2,1.0
Fulton,DONALD J. TRUMP,03S,7.0
Fulton,DONALD J. TRUMP,03T,32.0
Fulton,DONALD J. TRUMP,04A,11.0
Fulton,DONALD J. TRUMP,04B,23.0
Fulton,DONALD J. TRUMP,04C,0.0
Fulton,DONALD J. TRUMP,04D,17.0
Fulton,DONALD J. TRUMP,04F,77.0
Fulton,DONALD J. TRUMP,04G,8.0
Fulton,DONALD J. TRUMP,04I,52.0
Fulton,DONALD J. TRUMP,04J,5.0
Fulton,DONALD J. TRUMP,04K,34.0
Fulton,DONALD J. TRUMP,04L,28.0
Fulton,DONALD J. TRUMP,04M,8.0
Fulton,DONALD J. TRUMP,04S,23.0
Fulton,DONALD J. TRUMP,04T,9.0
Fulton,DONALD J. TRUMP,04V,20.0
Fulton,DONALD J. TRUMP,04W,9.0
Fulton,DONALD J. TRUMP,04X1,28.0
Fulton,DONALD J. TRUMP,04X2,8.0
Fulton,DONALD J. TRUMP,05A1,147.0
Fulton,DONALD J. TRUMP,05A2,121.0
Fulton,DONALD J. TRUMP,05B,55.0
Fulton,DONALD J. TRUMP,05C,3.0
Fulton,DONALD J. TRUMP,05D,8.0
Fulton,DONALD J. TRUMP,05F,7.0
Fulton,DONALD J. TRUMP,05J,47.0
Fulton,DONALD J. TRUMP,05K,85.0
Fulton,DONALD J. TRUMP,06B,197.0
Fulton,DONALD J. TRUMP,06D,1152.0
Fulton,DONALD J. TRUMP,06E,253.0
Fulton,DONALD J. TRUMP,06F,281.0
Fulton,DONALD J. TRUMP,06G,53.0
Fulton,DONALD J. TRUMP,06I,233.0
Fulton,DONALD J. TRUMP,06J,303.0
Fulton,DONALD J. TRUMP,06L1,145.0
Fulton,DONALD J. TRUMP,06L2,132.0
Fulton,DONALD J. TRUMP,06N,342.0
Fulton,DONALD J. TRUMP,06Q,35.0
Fulton,DONALD J. TRUMP,06R,211.0
Fulton,DONALD J. TRUMP,07A,1752.0
Fulton,DONALD J. TRUMP,07B,1149.0
Fulton,DONALD J. TRUMP,07C,1151.0
Fulton,DONALD J. TRUMP,07D,992.0
Fulton,DONALD J. TRUMP,07E,431.0
Fulton,DONALD J. TRUMP,07F,790.0
Fulton,DONALD J. TRUMP,07H,589.0
Fulton,DONALD J. TRUMP,07J,612.0
Fulton,DONALD J. TRUMP,07M,438.0
Fulton,DONALD J. TRUMP,07N,190.0
Fulton,DONALD J. TRUMP,08A,944.0
Fulton,DONALD J. TRUMP,08B,1221.0
Fulton,DONALD J. TRUMP,08C,607.0
Fulton,DONALD J. TRUMP,08D,436.0
Fulton,DONALD J. TRUMP,08E,966.0
Fulton,DONALD J. TRUMP,08F1,879.0
Fulton,DONALD J. TRUMP,08G,673.0
Fulton,DONALD J. TRUMP,08H,831.0
Fulton,DONALD J. TRUMP,08J,855.0
Fulton,DONALD J. TRUMP,08K,260.0
Fulton,DONALD J. TRUMP,08L,751.0
Fulton,DONALD J. TRUMP,08M,693.0
Fulton,DONALD J. TRUMP,08N1,313.0
Fulton,DONALD J. TRUMP,08N2,402.0
Fulton,DONALD J. TRUMP,08P,168.0
Fulton,DONALD J. TRUMP,09A,465.0
Fulton,DONALD J. TRUMP,09B,6.0
Fulton,DONALD J. TRUMP,09C,33.0
Fulton,DONALD J. TRUMP,09D,19.0
Fulton,DONALD J. TRUMP,09E,49.0
Fulton,DONALD J. TRUMP,09F,969.0
Fulton,DONALD J. TRUMP,09G,399.0
Fulton,DONALD J. TRUMP,09H,85.0
Fulton,DONALD J. TRUMP,09I,10.0
Fulton,DONALD J. TRUMP,09K,59.0
Fulton,DONALD J. TRUMP,09M,288.0
Fulton,DONALD J. TRUMP,10A,29.0
Fulton,DONALD J. TRUMP,10B,56.0
Fulton,DONALD J. TRUMP,10C,15.0
Fulton,DONALD J. TRUMP,10D,53.0
Fulton,DONALD J. TRUMP,10E,8.0
Fulton,DONALD J. TRUMP,10F,18.0
Fulton,DONALD J. TRUMP,10G,21.0
Fulton,DONALD J. TRUMP,10H1,3.0
Fulton,DONALD J. TRUMP,10H2,31.0
Fulton,DONALD J. TRUMP,10I,10.0
Fulton,DONALD J. TRUMP,10J,13.0
Fulton,DONALD J. TRUMP,10K,32.0
Fulton,DONALD J. TRUMP,10M,31.0
Fulton,DONALD J. TRUMP,10P,17.0
Fulton,DONALD J. TRUMP,10R,8.0
Fulton,DONALD J. TRUMP,11B,64.0
Fulton,DONALD J. TRUMP,11C,33.0
Fulton,DONALD J. TRUMP,11E1,16.0
Fulton,DONALD J. TRUMP,11E2,6.0
Fulton,DONALD J. TRUMP,11E3,38.0
Fulton,DONALD J. TRUMP,11G,19.0
Fulton,DONALD J. TRUMP,11H,12.0
Fulton,DONALD J. TRUMP,11J,28.0
Fulton,DONALD J. TRUMP,11K,27.0
Fulton,DONALD J. TRUMP,11M,29.0
Fulton,DONALD J. TRUMP,11N,30.0
Fulton,DONALD J. TRUMP,11P,18.0
Fulton,DONALD J. TRUMP,11R,16.0
Fulton,DONALD J. TRUMP,12A,111.0
Fulton,DONALD J. TRUMP,12D,11.0
Fulton,DONALD J. TRUMP,12E1,26.0
Fulton,DONALD J. TRUMP,12F,10.0
Fulton,DONALD J. TRUMP,12G,27.0
Fulton,DONALD J. TRUMP,12H,45.0
Fulton,DONALD J. TRUMP,12I,7.0
Fulton,DONALD J. TRUMP,12J,26.0
Fulton,DONALD J. TRUMP,12K,65.0
Fulton,DONALD J. TRUMP,12L,5.0
Fulton,DONALD J. TRUMP,12M,30.0
Fulton,DONALD J. TRUMP,12N,8.0
Fulton,DONALD J. TRUMP,12S,19.0
Fulton,DONALD J. TRUMP,AP01A,732.0
Fulton,DONALD J. TRUMP,AP01B,203.0
Fulton,DONALD J. TRUMP,AP01C,831.0
Fulton,DONALD J. TRUMP,AP01D,222.0
Fulton,DONALD J. TRUMP,AP021,1010.0
Fulton,DONALD J. TRUMP,AP022,677.0
Fulton,DONALD J. TRUMP,AP02B,122.0
Fulton,DONALD J. TRUMP,AP03,96.0
Fulton,DONALD J. TRUMP,AP04A,731.0
Fulton,DONALD J. TRUMP,AP04B,165.0
Fulton,DONALD J. TRUMP,AP05,1793.0
Fulton,DONALD J. TRUMP,AP06,735.0
Fulton,DONALD J. TRUMP,AP07A,1091.0
Fulton,DONALD J. TRUMP,AP07B,604.0
Fulton,DONALD J. TRUMP,AP09A,1366.0
Fulton,DONALD J. TRUMP,AP09B,224.0
Fulton,DONALD J. TRUMP,AP10,421.0
Fulton,DONALD J. TRUMP,AP12A,141.0
Fulton,DONALD J. TRUMP,AP12B,118.0
Fulton,DONALD J. TRUMP,AP12C,472.0
Fulton,DONALD J. TRUMP,AP13,915.0
Fulton,DONALD J. TRUMP,AP14,1078.0
Fulton,DONALD J. TRUMP,CH01,44.0
Fulton,DONALD J. TRUMP,CH02,182.0
Fulton,DONALD J. TRUMP,CH03,160.0
Fulton,DONALD J. TRUMP,CH04A,204.0
Fulton,DONALD J. TRUMP,CH05,211.0
Fulton,DONALD J. TRUMP,CP011,126.0
Fulton,DONALD J. TRUMP,CP012,163.0
Fulton,DONALD J. TRUMP,CP01B,73.0
Fulton,DONALD J. TRUMP,CP02,73.0
Fulton,DONALD J. TRUMP,CP04,2.0
Fulton,DONALD J. TRUMP,CP051,39.0
Fulton,DONALD J. TRUMP,CP05B,1.0
Fulton,DONALD J. TRUMP,CP06A,12.0
Fulton,DONALD J. TRUMP,CP07A,10.0
Fulton,DONALD J. TRUMP,CP081,4.0
Fulton,DONALD J. TRUMP,CP083,1.0
Fulton,DONALD J. TRUMP,CP08A,4.0
Fulton,DONALD J. TRUMP,EP01,266.0
Fulton,DONALD J. TRUMP,EP02,275.0
Fulton,DONALD J. TRUMP,EP03,173.0
Fulton,DONALD J. TRUMP,EP04-05,84.0
Fulton,DONALD J. TRUMP,EP04-13,17.0
Fulton,DONALD J. TRUMP,FA01A,598.0
Fulton,DONALD J. TRUMP,FA01B,20.0
Fulton,DONALD J. TRUMP,HP01,495.0
Fulton,DONALD J. TRUMP,JC01,1322.0
Fulton,DONALD J. TRUMP,JC02,697.0
Fulton,DONALD J. TRUMP,JC03A,199.0
Fulton,DONALD J. TRUMP,JC03B,373.0
Fulton,DONALD J. TRUMP,JC04A,1381.0
Fulton,DONALD J. TRUMP,JC04B,74.0
Fulton,DONALD J. TRUMP,JC05,651.0
Fulton,DONALD J. TRUMP,JC06,1025.0
Fulton,DONALD J. TRUMP,JC07,1207.0
Fulton,DONALD J. TRUMP,JC08,964.0
Fulton,DONALD J. TRUMP,JC09,806.0
Fulton,DONALD J. TRUMP,JC10,619.0
Fulton,DONALD J. TRUMP,JC11,1224.0
Fulton,DONALD J. TRUMP,JC12,1177.0
Fulton,DONALD J. TRUMP,JC13A,1011.0
Fulton,DONALD J. TRUMP,JC13B,153.0
Fulton,DONALD J. TRUMP,JC14,1000.0
Fulton,DONALD J. TRUMP,JC15,202.0
Fulton,DONALD J. TRUMP,JC16,907.0
Fulton,DONALD J. TRUMP,JC18,1100.0
Fulton,DONALD J. TRUMP,JC19,1239.0
Fulton,DONALD J. TRUMP,ML011,985.0
Fulton,DONALD J. TRUMP,ML012,232.0
Fulton,DONALD J. TRUMP,ML01B,37.0
Fulton,DONALD J. TRUMP,ML021,938.0
Fulton,DONALD J. TRUMP,ML022,104.0
Fulton,DONALD J. TRUMP,ML023,716.0
Fulton,DONALD J. TRUMP,ML024,57.0
Fulton,DONALD J. TRUMP,ML03,1799.0
Fulton,DONALD J. TRUMP,ML04A,738.0
Fulton,DONALD J. TRUMP,ML04B,571.0
Fulton,DONALD J. TRUMP,ML04C,52.0
Fulton,DONALD J. TRUMP,ML05A,14.0
Fulton,DONALD J. TRUMP,ML05B,185.0
Fulton,DONALD J. TRUMP,ML05C,1414.0
Fulton,DONALD J. TRUMP,ML06A,367.0
Fulton,DONALD J. TRUMP,ML06B,710.0
Fulton,DONALD J. TRUMP,ML071,45.0
Fulton,DONALD J. TRUMP,ML072,546.0
Fulton,DONALD J. TRUMP,ML07A,330.0
Fulton,DONALD J. TRUMP,MP01,151.0
Fulton,DONALD J. TRUMP,PA01,390.0
Fulton,DONALD J. TRUMP,RW01,2034.0
Fulton,DONALD J. TRUMP,RW02,1450.0
Fulton,DONALD J. TRUMP,RW03,1189.0
Fulton,DONALD J. TRUMP,RW04,674.0
Fulton,DONALD J. TRUMP,RW05,424.0
Fulton,DONALD J. TRUMP,RW06,921.0
Fulton,DONALD J. TRUMP,RW07A,111.0
Fulton,DONALD J. TRUMP,RW07B,63.0
Fulton,DONALD J. TRUMP,RW08,960.0
Fulton,DONALD J. TRUMP,RW09,2761.0
Fulton,DONALD J. TRUMP,RW10,1361.0
Fulton,DONALD J. TRUMP,RW11A,819.0
Fulton,DONALD J. TRUMP,RW12,2555.0
Fulton,DONALD J. TRUMP,RW13,1286.0
Fulton,DONALD J. TRUMP,RW16,747.0
Fulton,DONALD J. TRUMP,RW17,660.0
Fulton,DONALD J. TRUMP,RW19,858.0
Fulton,DONALD J. TRUMP,RW20,1039.0
Fulton,DONALD J. TRUMP,RW21,1327.0
Fulton,DONALD J. TRUMP,RW22A,940.0
Fulton,DONALD J. TRUMP,SC01B,86.0
Fulton,DONALD J. TRUMP,SC02,20.0
Fulton,DONALD J. TRUMP,SC04,222.0
Fulton,DONALD J. TRUMP,SC05A,9.0
Fulton,DONALD J. TRUMP,SC05B,67.0
Fulton,DONALD J. TRUMP,SC05D,135.0
Fulton,DONALD J. TRUMP,SC07A,350.0
Fulton,DONALD J. TRUMP,SC08B,63.0
Fulton,DONALD J. TRUMP,SC08C,0.0
Fulton,DONALD J. TRUMP,SC08D,7.0
Fulton,DONALD J. TRUMP,SC08E,1.0
Fulton,DONALD J. TRUMP,SC08F,19.0
Fulton,DONALD J. TRUMP,SC08G,0.0
